date,product_id,product_name,category,units_sold,current_stock,reorder_threshold,price,stock_status,days_until_stockout
2024-03-25,ELEC015,Ring Video Doorbell,Smart Home,3,70,19,99.99,In Stock,23
2024-03-26,ELEC001,iPhone 15 Pro,Smartphones,8,48,15,999.99,In Stock,6
2024-03-26,ELEC002,Samsung Galaxy S24,Smartphones,2,23,24,899.99,Low Stock,11
2024-03-26,ELEC003,MacBook Air M2,Laptops,1,51,32,1199.99,In Stock,51
2024-03-26,ELEC004,Dell XPS 13,Laptops,0,43,15,999.99,In Stock,999
2024-03-26,ELEC005,iPad Air,Tablets,0,31,27,599.99,In Stock,999
2024-03-26,ELEC006,Samsung Galaxy Tab S9,Tablets,1,44,23,649.99,In Stock,44
2024-03-26,ELEC007,AirPods Pro,Audio,3,0,27,249.99,Low Stock,0
2024-03-26,ELEC008,Sony WH-1000XM5,Audio,2,15,24,349.99,Low Stock,7
2024-03-26,ELEC009,Apple Watch Series 9,Wearables,4,47,27,399.99,In Stock,11
2024-03-26,ELEC010,Samsung Galaxy Watch 6,Wearables,3,55,39,349.99,In Stock,18
2024-03-26,ELEC011,Nintendo Switch OLED,Gaming,3,45,19,349.99,In Stock,15
2024-03-26,ELEC012,PlayStation 5,Gaming,0,77,35,499.99,In Stock,999
2024-03-26,ELEC013,Canon EOS R7,Cameras,1,41,15,1499.99,In Stock,41
2024-03-26,ELEC014,DJI Mini 3 Pro,Drones,1,32,23,759.99,In Stock,32
2024-03-26,ELEC015,Ring Video Doorbell,Smart Home,4,66,19,99.99,In Stock,16
2024-03-27,ELEC001,iPhone 15 Pro,Smartphones,2,46,15,999.99,In Stock,23
2024-03-27,ELEC002,Samsung Galaxy S24,Smartphones,3,20,24,899.99,Low Stock,6
2024-03-27,ELEC003,MacBook Air M2,Laptops,2,49,32,1199.99,In Stock,24
2024-03-27,ELEC004,Dell XPS 13,Laptops,0,43,15,999.99,In Stock,999
2024-03-27,ELEC005,iPad Air,Tablets,3,28,27,599.99,In Stock,9
2024-03-27,ELEC006,Samsung Galaxy Tab S9,Tablets,1,43,23,649.99,In Stock,43
2024-03-27,ELEC007,AirPods Pro,Audio,8,0,27,249.99,Low Stock,0
2024-03-27,ELEC008,Sony WH-1000XM5,Audio,2,13,24,349.99,Low Stock,6
2024-03-27,ELEC009,Apple Watch Series 9,Wearables,3,44,27,399.99,In Stock,14
2024-03-27,ELEC010,Samsung Galaxy Watch 6,Wearables,4,51,39,349.99,In Stock,12
2024-03-27,ELEC011,Nintendo Switch OLED,Gaming,1,44,19,349.99,In Stock,44
2024-03-27,ELEC012,PlayStation 5,Gaming,0,77,35,499.99,In Stock,999
2024-03-27,ELEC013,Canon EOS R7,Cameras,1,40,15,1499.99,In Stock,40
2024-03-27,ELEC014,DJI Mini 3 Pro,Drones,2,30,23,759.99,In Stock,15
2024-03-27,ELEC015,Ring Video Doorbell,Smart Home,5,61,19,99.99,In Stock,12
2024-03-28,ELEC001,iPhone 15 Pro,Smartphones,2,44,15,999.99,In Stock,22
2024-03-28,ELEC002,Samsung Galaxy S24,Smartphones,2,18,24,899.99,Low Stock,9
2024-03-28,ELEC003,MacBook Air M2,Laptops,1,48,32,1199.99,In Stock,48
2024-03-28,ELEC004,Dell XPS 13,Laptops,1,42,15,999.99,In Stock,42
2024-03-28,ELEC005,iPad Air,Tablets,3,25,27,599.99,Low Stock,8
2024-03-28,ELEC006,Samsung Galaxy Tab S9,Tablets,3,40,23,649.99,In Stock,13
2024-03-28,ELEC007,AirPods Pro,Audio,7,37,27,249.99,In Stock,5
2024-03-28,ELEC008,Sony WH-1000XM5,Audio,2,11,24,349.99,Low Stock,5
2024-03-28,ELEC009,Apple Watch Series 9,Wearables,2,42,27,399.99,In Stock,21
2024-03-28,ELEC010,Samsung Galaxy Watch 6,Wearables,1,50,39,349.99,In Stock,50
2024-03-28,ELEC011,Nintendo Switch OLED,Gaming,2,42,19,349.99,In Stock,21
2024-03-28,ELEC012,PlayStation 5,Gaming,2,75,35,499.99,In Stock,37
2024-03-28,ELEC013,Canon EOS R7,Cameras,1,39,15,1499.99,In Stock,39
2024-03-28,ELEC014,DJI Mini 3 Pro,Drones,1,29,23,759.99,In Stock,29
2024-03-28,ELEC015,Ring Video Doorbell,Smart Home,8,53,19,99.99,In Stock,6
2024-03-29,ELEC001,iPhone 15 Pro,Smartphones,3,41,15,999.99,In Stock,13
2024-03-29,ELEC002,Samsung Galaxy S24,Smartphones,3,15,24,899.99,Low Stock,5
2024-03-29,ELEC003,MacBook Air M2,Laptops,2,46,32,1199.99,In Stock,23
2024-03-29,ELEC004,Dell XPS 13,Laptops,1,41,15,999.99,In Stock,41
2024-03-29,ELEC005,iPad Air,Tablets,4,21,27,599.99,Low Stock,5
2024-03-29,ELEC006,Samsung Galaxy Tab S9,Tablets,4,36,23,649.99,In Stock,9
2024-03-29,ELEC007,AirPods Pro,Audio,3,34,27,249.99,In Stock,11
2024-03-29,ELEC008,Sony WH-1000XM5,Audio,1,70,24,349.99,In Stock,70
2024-03-29,ELEC009,Apple Watch Series 9,Wearables,5,37,27,399.99,In Stock,7
2024-03-29,ELEC010,Samsung Galaxy Watch 6,Wearables,5,45,39,349.99,In Stock,9
2024-03-29,ELEC011,Nintendo Switch OLED,Gaming,1,41,19,349.99,In Stock,41
2024-03-29,ELEC012,PlayStation 5,Gaming,0,75,35,499.99,In Stock,999
2024-03-29,ELEC013,Canon EOS R7,Cameras,1,38,15,1499.99,In Stock,38
2024-03-29,ELEC014,DJI Mini 3 Pro,Drones,1,28,23,759.99,In Stock,28
2024-03-29,ELEC015,Ring Video Doorbell,Smart Home,0,53,19,99.99,In Stock,999
2024-03-30,ELEC001,iPhone 15 Pro,Smartphones,5,36,15,999.99,In Stock,7
2024-03-30,ELEC002,Samsung Galaxy S24,Smartphones,2,13,24,899.99,Low Stock,6
2024-03-30,ELEC003,MacBook Air M2,Laptops,3,43,32,1199.99,In Stock,14
2024-03-30,ELEC004,Dell XPS 13,Laptops,0,41,15,999.99,In Stock,999
2024-03-30,ELEC005,iPad Air,Tablets,2,19,27,599.99,Low Stock,9
2024-03-30,ELEC006,Samsung Galaxy Tab S9,Tablets,1,35,23,649.99,In Stock,35
2024-03-30,ELEC007,AirPods Pro,Audio,4,30,27,249.99,In Stock,7
2024-03-30,ELEC008,Sony WH-1000XM5,Audio,6,64,24,349.99,In Stock,10
2024-03-30,ELEC009,Apple Watch Series 9,Wearables,2,35,27,399.99,In Stock,17
2024-03-30,ELEC010,Samsung Galaxy Watch 6,Wearables,2,43,39,349.99,In Stock,21
2024-03-30,ELEC011,Nintendo Switch OLED,Gaming,1,40,19,349.99,In Stock,40
2024-03-30,ELEC012,PlayStation 5,Gaming,2,73,35,499.99,In Stock,36
2024-03-30,ELEC013,Canon EOS R7,Cameras,1,37,15,1499.99,In Stock,37
2024-03-30,ELEC014,DJI Mini 3 Pro,Drones,0,28,23,759.99,In Stock,999
2024-03-30,ELEC015,Ring Video Doorbell,Smart Home,7,46,19,99.99,In Stock,6
2024-03-31,ELEC001,iPhone 15 Pro,Smartphones,5,31,15,999.99,In Stock,6
2024-03-31,ELEC002,Samsung Galaxy S24,Smartphones,0,67,24,899.99,In Stock,999
2024-03-31,ELEC003,MacBook Air M2,Laptops,1,42,32,1199.99,In Stock,42
2024-03-31,ELEC004,Dell XPS 13,Laptops,2,39,15,999.99,In Stock,19
2024-03-31,ELEC005,iPad Air,Tablets,4,66,27,599.99,In Stock,16
2024-03-31,ELEC006,Samsung Galaxy Tab S9,Tablets,4,31,23,649.99,In Stock,7
2024-03-31,ELEC007,AirPods Pro,Audio,6,81,27,249.99,In Stock,13
2024-03-31,ELEC008,Sony WH-1000XM5,Audio,3,61,24,349.99,In Stock,20
2024-03-31,ELEC009,Apple Watch Series 9,Wearables,5,30,27,399.99,In Stock,6
2024-03-31,ELEC010,Samsung Galaxy Watch 6,Wearables,5,38,39,349.99,Low Stock,7
2024-03-31,ELEC011,Nintendo Switch OLED,Gaming,4,36,19,349.99,In Stock,9
2024-03-31,ELEC012,PlayStation 5,Gaming,0,73,35,499.99,In Stock,999
2024-03-31,ELEC013,Canon EOS R7,Cameras,1,36,15,1499.99,In Stock,36
2024-03-31,ELEC014,DJI Mini 3 Pro,Drones,0,28,23,759.99,In Stock,999
2024-03-31,ELEC015,Ring Video Doorbell,Smart Home,1,45,19,99.99,In Stock,45
2024-04-01,ELEC001,iPhone 15 Pro,Smartphones,5,26,15,999.99,In Stock,5
2024-04-01,ELEC002,Samsung Galaxy S24,Smartphones,4,63,24,899.99,In Stock,15
2024-04-01,ELEC003,MacBook Air M2,Laptops,2,40,32,1199.99,In Stock,20
2024-04-01,ELEC004,Dell XPS 13,Laptops,1,38,15,999.99,In Stock,38
2024-04-01,ELEC005,iPad Air,Tablets,5,61,27,599.99,In Stock,12
2024-04-01,ELEC006,Samsung Galaxy Tab S9,Tablets,0,31,23,649.99,In Stock,999
2024-04-01,ELEC007,AirPods Pro,Audio,3,78,27,249.99,In Stock,26
2024-04-01,ELEC008,Sony WH-1000XM5,Audio,2,59,24,349.99,In Stock,29
2024-04-01,ELEC009,Apple Watch Series 9,Wearables,0,30,27,399.99,In Stock,999
2024-04-01,ELEC010,Samsung Galaxy Watch 6,Wearables,6,32,39,349.99,Low Stock,5
2024-04-01,ELEC011,Nintendo Switch OLED,Gaming,3,33,19,349.99,In Stock,11
2024-04-01,ELEC012,PlayStation 5,Gaming,2,71,35,499.99,In Stock,35
2024-04-01,ELEC013,Canon EOS R7,Cameras,1,35,15,1499.99,In Stock,35
2024-04-01,ELEC014,DJI Mini 3 Pro,Drones,1,27,23,759.99,In Stock,27
2024-04-01,ELEC015,Ring Video Doorbell,Smart Home,2,43,19,99.99,In Stock,21
2024-04-02,ELEC001,iPhone 15 Pro,Smartphones,1,25,15,999.99,In Stock,25
2024-04-02,ELEC002,Samsung Galaxy S24,Smartphones,3,60,24,899.99,In Stock,20
2024-04-02,ELEC003,MacBook Air M2,Laptops,2,38,32,1199.99,In Stock,19
2024-04-02,ELEC004,Dell XPS 13,Laptops,1,37,15,999.99,In Stock,37
2024-04-02,ELEC005,iPad Air,Tablets,3,58,27,599.99,In Stock,19
2024-04-02,ELEC006,Samsung Galaxy Tab S9,Tablets,0,31,23,649.99,In Stock,999
2024-04-02,ELEC007,AirPods Pro,Audio,10,68,27,249.99,In Stock,6
2024-04-02,ELEC008,Sony WH-1000XM5,Audio,1,58,24,349.99,In Stock,58
2024-04-02,ELEC009,Apple Watch Series 9,Wearables,7,23,27,399.99,Low Stock,3
2024-04-02,ELEC010,Samsung Galaxy Watch 6,Wearables,2,30,39,349.99,Low Stock,15
2024-04-02,ELEC011,Nintendo Switch OLED,Gaming,5,28,19,349.99,In Stock,5
2024-04-02,ELEC012,PlayStation 5,Gaming,0,71,35,499.99,In Stock,999
2024-04-02,ELEC013,Canon EOS R7,Cameras,0,35,15,1499.99,In Stock,999
2024-04-02,ELEC014,DJI Mini 3 Pro,Drones,0,27,23,759.99,In Stock,999
2024-04-02,ELEC015,Ring Video Doorbell,Smart Home,4,39,19,99.99,In Stock,9
2024-04-03,ELEC001,iPhone 15 Pro,Smartphones,5,20,15,999.99,In Stock,4
2024-04-03,ELEC002,Samsung Galaxy S24,Smartphones,0,60,24,899.99,In Stock,999
2024-04-03,ELEC003,MacBook Air M2,Laptops,2,36,32,1199.99,In Stock,18
2024-04-03,ELEC004,Dell XPS 13,Laptops,1,36,15,999.99,In Stock,36
2024-04-03,ELEC005,iPad Air,Tablets,1,57,27,599.99,In Stock,57
2024-04-03,ELEC006,Samsung Galaxy Tab S9,Tablets,4,27,23,649.99,In Stock,6
2024-04-03,ELEC007,AirPods Pro,Audio,7,61,27,249.99,In Stock,8
2024-04-03,ELEC008,Sony WH-1000XM5,Audio,1,57,24,349.99,In Stock,57
2024-04-03,ELEC009,Apple Watch Series 9,Wearables,2,21,27,399.99,Low Stock,10
2024-04-03,ELEC010,Samsung Galaxy Watch 6,Wearables,6,24,39,349.99,Low Stock,4
2024-04-03,ELEC011,Nintendo Switch OLED,Gaming,4,24,19,349.99,In Stock,6
2024-04-03,ELEC012,PlayStation 5,Gaming,1,70,35,499.99,In Stock,70
2024-04-03,ELEC013,Canon EOS R7,Cameras,0,35,15,1499.99,In Stock,999
2024-04-03,ELEC014,DJI Mini 3 Pro,Drones,1,26,23,759.99,In Stock,26
2024-04-03,ELEC015,Ring Video Doorbell,Smart Home,1,38,19,99.99,In Stock,38
2024-04-04,ELEC001,iPhone 15 Pro,Smartphones,3,17,15,999.99,In Stock,5
2024-04-04,ELEC002,Samsung Galaxy S24,Smartphones,4,56,24,899.99,In Stock,14
2024-04-04,ELEC003,MacBook Air M2,Laptops,0,36,32,1199.99,In Stock,999
2024-04-04,ELEC004,Dell XPS 13,Laptops,1,35,15,999.99,In Stock,35
2024-04-04,ELEC005,iPad Air,Tablets,3,54,27,599.99,In Stock,18
2024-04-04,ELEC006,Samsung Galaxy Tab S9,Tablets,1,26,23,649.99,In Stock,26
2024-04-04,ELEC007,AirPods Pro,Audio,3,58,27,249.99,In Stock,19
2024-04-04,ELEC008,Sony WH-1000XM5,Audio,4,53,24,349.99,In Stock,13
2024-04-04,ELEC009,Apple Watch Series 9,Wearables,2,19,27,399.99,Low Stock,9
2024-04-04,ELEC010,Samsung Galaxy Watch 6,Wearables,4,20,39,349.99,Low Stock,5
2024-04-04,ELEC011,Nintendo Switch OLED,Gaming,1,23,19,349.99,In Stock,23
2024-04-04,ELEC012,PlayStation 5,Gaming,2,68,35,499.99,In Stock,34
2024-04-04,ELEC013,Canon EOS R7,Cameras,1,34,15,1499.99,In Stock,34
2024-04-04,ELEC014,DJI Mini 3 Pro,Drones,2,24,23,759.99,In Stock,12
2024-04-04,ELEC015,Ring Video Doorbell,Smart Home,1,37,19,99.99,In Stock,37
2024-04-05,ELEC001,iPhone 15 Pro,Smartphones,3,14,15,999.99,Low Stock,4
2024-04-05,ELEC002,Samsung Galaxy S24,Smartphones,1,55,24,899.99,In Stock,55
2024-04-05,ELEC003,MacBook Air M2,Laptops,1,35,32,1199.99,In Stock,35
2024-04-05,ELEC004,Dell XPS 13,Laptops,0,35,15,999.99,In Stock,999
2024-04-05,ELEC005,iPad Air,Tablets,3,51,27,599.99,In Stock,17
2024-04-05,ELEC006,Samsung Galaxy Tab S9,Tablets,2,24,23,649.99,In Stock,12
2024-04-05,ELEC007,AirPods Pro,Audio,4,54,27,249.99,In Stock,13
2024-04-05,ELEC008,Sony WH-1000XM5,Audio,2,51,24,349.99,In Stock,25
2024-04-05,ELEC009,Apple Watch Series 9,Wearables,4,56,27,399.99,In Stock,14
2024-04-05,ELEC010,Samsung Galaxy Watch 6,Wearables,4,16,39,349.99,Low Stock,4
2024-04-05,ELEC011,Nintendo Switch OLED,Gaming,1,22,19,349.99,In Stock,22
2024-04-05,ELEC012,PlayStation 5,Gaming,4,64,35,499.99,In Stock,16
2024-04-05,ELEC013,Canon EOS R7,Cameras,0,34,15,1499.99,In Stock,999
2024-04-05,ELEC014,DJI Mini 3 Pro,Drones,2,22,23,759.99,Low Stock,11
2024-04-05,ELEC015,Ring Video Doorbell,Smart Home,4,33,19,99.99,In Stock,8
2024-04-06,ELEC001,iPhone 15 Pro,Smartphones,5,9,15,999.99,Low Stock,1
2024-04-06,ELEC002,Samsung Galaxy S24,Smartphones,4,51,24,899.99,In Stock,12
2024-04-06,ELEC003,MacBook Air M2,Laptops,4,31,32,1199.99,Low Stock,7
2024-04-06,ELEC004,Dell XPS 13,Laptops,1,34,15,999.99,In Stock,34
2024-04-06,ELEC005,iPad Air,Tablets,3,48,27,599.99,In Stock,16
2024-04-06,ELEC006,Samsung Galaxy Tab S9,Tablets,2,22,23,649.99,Low Stock,11
2024-04-06,ELEC007,AirPods Pro,Audio,5,49,27,249.99,In Stock,9
2024-04-06,ELEC008,Sony WH-1000XM5,Audio,3,48,24,349.99,In Stock,16
2024-04-06,ELEC009,Apple Watch Series 9,Wearables,4,52,27,399.99,In Stock,13
2024-04-06,ELEC010,Samsung Galaxy Watch 6,Wearables,6,48,39,349.99,In Stock,8
2024-04-06,ELEC011,Nintendo Switch OLED,Gaming,3,19,19,349.99,Low Stock,6
2024-04-06,ELEC012,PlayStation 5,Gaming,6,58,35,499.99,In Stock,9
2024-04-06,ELEC013,Canon EOS R7,Cameras,1,33,15,1499.99,In Stock,33
2024-04-06,ELEC014,DJI Mini 3 Pro,Drones,1,21,23,759.99,Low Stock,21
2024-04-06,ELEC015,Ring Video Doorbell,Smart Home,5,28,19,99.99,In Stock,5
2024-04-07,ELEC001,iPhone 15 Pro,Smartphones,4,5,15,999.99,Low Stock,1
2024-04-07,ELEC002,Samsung Galaxy S24,Smartphones,1,50,24,899.99,In Stock,50
2024-04-07,ELEC003,MacBook Air M2,Laptops,0,31,32,1199.99,Low Stock,999
2024-04-07,ELEC004,Dell XPS 13,Laptops,2,32,15,999.99,In Stock,16
2024-04-07,ELEC005,iPad Air,Tablets,5,43,27,599.99,In Stock,8
2024-04-07,ELEC006,Samsung Galaxy Tab S9,Tablets,3,19,23,649.99,Low Stock,6
2024-04-07,ELEC007,AirPods Pro,Audio,12,37,27,249.99,In Stock,3
2024-04-07,ELEC008,Sony WH-1000XM5,Audio,1,47,24,349.99,In Stock,47
2024-04-07,ELEC009,Apple Watch Series 9,Wearables,5,47,27,399.99,In Stock,9
2024-04-07,ELEC010,Samsung Galaxy Watch 6,Wearables,8,40,39,349.99,In Stock,5
2024-04-07,ELEC011,Nintendo Switch OLED,Gaming,1,18,19,349.99,Low Stock,18
2024-04-07,ELEC012,PlayStation 5,Gaming,1,57,35,499.99,In Stock,57
2024-04-07,ELEC013,Canon EOS R7,Cameras,1,32,15,1499.99,In Stock,32
2024-04-07,ELEC014,DJI Mini 3 Pro,Drones,0,87,23,759.99,In Stock,999
2024-04-07,ELEC015,Ring Video Doorbell,Smart Home,3,25,19,99.99,In Stock,8
2024-04-08,ELEC001,iPhone 15 Pro,Smartphones,3,57,15,999.99,In Stock,19
2024-04-08,ELEC002,Samsung Galaxy S24,Smartphones,5,45,24,899.99,In Stock,9
2024-04-08,ELEC003,MacBook Air M2,Laptops,0,31,32,1199.99,Low Stock,999
2024-04-08,ELEC004,Dell XPS 13,Laptops,1,31,15,999.99,In Stock,31
2024-04-08,ELEC005,iPad Air,Tablets,3,40,27,599.99,In Stock,13
2024-04-08,ELEC006,Samsung Galaxy Tab S9,Tablets,0,19,23,649.99,Low Stock,999
2024-04-08,ELEC007,AirPods Pro,Audio,8,29,27,249.99,In Stock,3
2024-04-08,ELEC008,Sony WH-1000XM5,Audio,2,45,24,349.99,In Stock,22
2024-04-08,ELEC009,Apple Watch Series 9,Wearables,3,44,27,399.99,In Stock,14
2024-04-08,ELEC010,Samsung Galaxy Watch 6,Wearables,2,116,39,349.99,In Stock,58
2024-04-08,ELEC011,Nintendo Switch OLED,Gaming,0,18,19,349.99,Low Stock,999
2024-04-08,ELEC012,PlayStation 5,Gaming,4,53,35,499.99,In Stock,13
2024-04-08,ELEC013,Canon EOS R7,Cameras,0,32,15,1499.99,In Stock,999
2024-04-08,ELEC014,DJI Mini 3 Pro,Drones,0,87,23,759.99,In Stock,999
2024-04-08,ELEC015,Ring Video Doorbell,Smart Home,3,22,19,99.99,In Stock,7
2024-04-09,ELEC001,iPhone 15 Pro,Smartphones,4,53,15,999.99,In Stock,13
2024-04-09,ELEC002,Samsung Galaxy S24,Smartphones,3,42,24,899.99,In Stock,14
2024-04-09,ELEC003,MacBook Air M2,Laptops,1,30,32,1199.99,Low Stock,30
2024-04-09,ELEC004,Dell XPS 13,Laptops,1,30,15,999.99,In Stock,30
2024-04-09,ELEC005,iPad Air,Tablets,4,36,27,599.99,In Stock,9
2024-04-09,ELEC006,Samsung Galaxy Tab S9,Tablets,3,16,23,649.99,Low Stock,5
2024-04-09,ELEC007,AirPods Pro,Audio,10,19,27,249.99,Low Stock,1
2024-04-09,ELEC008,Sony WH-1000XM5,Audio,1,44,24,349.99,In Stock,44
2024-04-09,ELEC009,Apple Watch Series 9,Wearables,3,41,27,399.99,In Stock,13
2024-04-09,ELEC010,Samsung Galaxy Watch 6,Wearables,8,108,39,349.99,In Stock,13
2024-04-09,ELEC011,Nintendo Switch OLED,Gaming,0,18,19,349.99,Low Stock,999
2024-04-09,ELEC012,PlayStation 5,Gaming,0,53,35,499.99,In Stock,999
2024-04-09,ELEC013,Canon EOS R7,Cameras,0,32,15,1499.99,In Stock,999
2024-04-09,ELEC014,DJI Mini 3 Pro,Drones,1,86,23,759.99,In Stock,86
2024-04-09,ELEC015,Ring Video Doorbell,Smart Home,3,19,19,99.99,Low Stock,6
2024-04-10,ELEC001,iPhone 15 Pro,Smartphones,3,50,15,999.99,In Stock,16
2024-04-10,ELEC002,Samsung Galaxy S24,Smartphones,2,40,24,899.99,In Stock,20
2024-04-10,ELEC003,MacBook Air M2,Laptops,0,30,32,1199.99,Low Stock,999
2024-04-10,ELEC004,Dell XPS 13,Laptops,0,30,15,999.99,In Stock,999
2024-04-10,ELEC005,iPad Air,Tablets,2,34,27,599.99,In Stock,17
2024-04-10,ELEC006,Samsung Galaxy Tab S9,Tablets,2,14,23,649.99,Low Stock,7
2024-04-10,ELEC007,AirPods Pro,Audio,0,72,27,249.99,In Stock,999
2024-04-10,ELEC008,Sony WH-1000XM5,Audio,1,43,24,349.99,In Stock,43
2024-04-10,ELEC009,Apple Watch Series 9,Wearables,4,37,27,399.99,In Stock,9
2024-04-10,ELEC010,Samsung Galaxy Watch 6,Wearables,4,104,39,349.99,In Stock,26
2024-04-10,ELEC011,Nintendo Switch OLED,Gaming,0,18,19,349.99,Low Stock,999
2024-04-10,ELEC012,PlayStation 5,Gaming,1,52,35,499.99,In Stock,52
2024-04-10,ELEC013,Canon EOS R7,Cameras,1,31,15,1499.99,In Stock,31
2024-04-10,ELEC014,DJI Mini 3 Pro,Drones,0,86,23,759.99,In Stock,999
2024-04-10,ELEC015,Ring Video Doorbell,Smart Home,5,69,19,99.99,In Stock,13
2024-04-11,ELEC001,iPhone 15 Pro,Smartphones,2,48,15,999.99,In Stock,24
2024-04-11,ELEC002,Samsung Galaxy S24,Smartphones,1,39,24,899.99,In Stock,39
2024-04-11,ELEC003,MacBook Air M2,Laptops,2,68,32,1199.99,In Stock,34
2024-04-11,ELEC004,Dell XPS 13,Laptops,1,29,15,999.99,In Stock,29
2024-04-11,ELEC005,iPad Air,Tablets,3,31,27,599.99,In Stock,10
2024-04-11,ELEC006,Samsung Galaxy Tab S9,Tablets,2,12,23,649.99,Low Stock,6
2024-04-11,ELEC007,AirPods Pro,Audio,6,66,27,249.99,In Stock,11
2024-04-11,ELEC008,Sony WH-1000XM5,Audio,1,42,24,349.99,In Stock,42
2024-04-11,ELEC009,Apple Watch Series 9,Wearables,4,33,27,399.99,In Stock,8
2024-04-11,ELEC010,Samsung Galaxy Watch 6,Wearables,1,103,39,349.99,In Stock,103
2024-04-11,ELEC011,Nintendo Switch OLED,Gaming,7,61,19,349.99,In Stock,8
2024-04-11,ELEC012,PlayStation 5,Gaming,0,52,35,499.99,In Stock,999
2024-04-11,ELEC013,Canon EOS R7,Cameras,0,31,15,1499.99,In Stock,999
2024-04-11,ELEC014,DJI Mini 3 Pro,Drones,1,85,23,759.99,In Stock,85
2024-04-11,ELEC015,Ring Video Doorbell,Smart Home,2,67,19,99.99,In Stock,33
2024-04-12,ELEC001,iPhone 15 Pro,Smartphones,3,45,15,999.99,In Stock,15
2024-04-12,ELEC002,Samsung Galaxy S24,Smartphones,4,35,24,899.99,In Stock,8
2024-04-12,ELEC003,MacBook Air M2,Laptops,1,67,32,1199.99,In Stock,67
2024-04-12,ELEC004,Dell XPS 13,Laptops,1,28,15,999.99,In Stock,28
2024-04-12,ELEC005,iPad Air,Tablets,3,28,27,599.99,In Stock,9
2024-04-12,ELEC006,Samsung Galaxy Tab S9,Tablets,2,87,23,649.99,In Stock,43
2024-04-12,ELEC007,AirPods Pro,Audio,1,65,27,249.99,In Stock,65
2024-04-12,ELEC008,Sony WH-1000XM5,Audio,2,40,24,349.99,In Stock,20
2024-04-12,ELEC009,Apple Watch Series 9,Wearables,5,28,27,399.99,In Stock,5
2024-04-12,ELEC010,Samsung Galaxy Watch 6,Wearables,3,100,39,349.99,In Stock,33
2024-04-12,ELEC011,Nintendo Switch OLED,Gaming,0,61,19,349.99,In Stock,999
2024-04-12,ELEC012,PlayStation 5,Gaming,2,50,35,499.99,In Stock,25
2024-04-12,ELEC013,Canon EOS R7,Cameras,1,30,15,1499.99,In Stock,30
2024-04-12,ELEC014,DJI Mini 3 Pro,Drones,2,83,23,759.99,In Stock,41
2024-04-12,ELEC015,Ring Video Doorbell,Smart Home,0,67,19,99.99,In Stock,999
2024-04-13,ELEC001,iPhone 15 Pro,Smartphones,1,44,15,999.99,In Stock,44
2024-04-13,ELEC002,Samsung Galaxy S24,Smartphones,2,33,24,899.99,In Stock,16
2024-04-13,ELEC003,MacBook Air M2,Laptops,2,65,32,1199.99,In Stock,32
2024-04-13,ELEC004,Dell XPS 13,Laptops,3,25,15,999.99,In Stock,8
2024-04-13,ELEC005,iPad Air,Tablets,3,25,27,599.99,Low Stock,8
2024-04-13,ELEC006,Samsung Galaxy Tab S9,Tablets,2,85,23,649.99,In Stock,42
2024-04-13,ELEC007,AirPods Pro,Audio,4,61,27,249.99,In Stock,15
2024-04-13,ELEC008,Sony WH-1000XM5,Audio,4,36,24,349.99,In Stock,9
2024-04-13,ELEC009,Apple Watch Series 9,Wearables,0,28,27,399.99,In Stock,999
2024-04-13,ELEC010,Samsung Galaxy Watch 6,Wearables,2,98,39,349.99,In Stock,49
2024-04-13,ELEC011,Nintendo Switch OLED,Gaming,0,61,19,349.99,In Stock,999
2024-04-13,ELEC012,PlayStation 5,Gaming,1,49,35,499.99,In Stock,49
2024-04-13,ELEC013,Canon EOS R7,Cameras,1,29,15,1499.99,In Stock,29
2024-04-13,ELEC014,DJI Mini 3 Pro,Drones,1,82,23,759.99,In Stock,82
2024-04-13,ELEC015,Ring Video Doorbell,Smart Home,3,64,19,99.99,In Stock,21
2024-04-14,ELEC001,iPhone 15 Pro,Smartphones,3,41,15,999.99,In Stock,13
2024-04-14,ELEC002,Samsung Galaxy S24,Smartphones,7,26,24,899.99,In Stock,3
2024-04-14,ELEC003,MacBook Air M2,Laptops,1,64,32,1199.99,In Stock,64
2024-04-14,ELEC004,Dell XPS 13,Laptops,2,23,15,999.99,In Stock,11
2024-04-14,ELEC005,iPad Air,Tablets,1,24,27,599.99,Low Stock,24
2024-04-14,ELEC006,Samsung Galaxy Tab S9,Tablets,3,82,23,649.99,In Stock,27
2024-04-14,ELEC007,AirPods Pro,Audio,1,60,27,249.99,In Stock,60
2024-04-14,ELEC008,Sony WH-1000XM5,Audio,2,34,24,349.99,In Stock,17
2024-04-14,ELEC009,Apple Watch Series 9,Wearables,4,24,27,399.99,Low Stock,6
2024-04-14,ELEC010,Samsung Galaxy Watch 6,Wearables,8,90,39,349.99,In Stock,11
2024-04-14,ELEC011,Nintendo Switch OLED,Gaming,3,58,19,349.99,In Stock,19
2024-04-14,ELEC012,PlayStation 5,Gaming,0,49,35,499.99,In Stock,999
2024-04-14,ELEC013,Canon EOS R7,Cameras,1,28,15,1499.99,In Stock,28
2024-04-14,ELEC014,DJI Mini 3 Pro,Drones,2,80,23,759.99,In Stock,40
2024-04-14,ELEC015,Ring Video Doorbell,Smart Home,8,56,19,99.99,In Stock,7
2024-04-15,ELEC001,iPhone 15 Pro,Smartphones,5,36,15,999.99,In Stock,7
2024-04-15,ELEC002,Samsung Galaxy S24,Smartphones,3,23,24,899.99,Low Stock,7
